address,auditResult,confidence,documentCount,evidenceCount,id,lastEvidenceAt,latitude,legacyId,longitude,mapReady,precision,publishReady,publishedAt,reviewed,sceneReady,sourceFinalUrl,sourceHttpStatus,sourceKind,sourceProbeError,sourceReachable,sourceUrl,state,territoryId,title,usefulnessLevel,usefulnessScore,reasons,warnings
,ready,low,1,1,evt_16a980af089f6940b072c194,2026-09-05T19:32:00Z,,,,False,territory,True,2026-09-05T09:35:00Z,False,False,https://laishevskyi.ru/news/tema-dnya/v-laisevskom-raione-posle-kapitalnogo-remonta-otkrylsia-detskii-sad-i-fap,200,media,,True,https://laishevskyi.ru/news/tema-dnya/v-laisevskom-raione-posle-kapitalnogo-remonta-otkrylsia-detskii-sad-i-fap,resolved,mo-92634101,В Лаишевском районе после капитального ремонта открылся детский сад и ФАП,useful,87,,
,ready,medium,1,1,evt_a73863e38f6108e65253ef46,2026-09-05T19:42:40Z,,,,False,territory,True,2026-09-05T09:26:00Z,False,False,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,200,media,,True,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,resolved,mo-92605000,В Казани обновили 12 светофорных объектов,useful,87,,
,ready,medium,1,1,evt_cedb881ffd0fb48a3a53ac67,2026-09-05T19:42:40Z,,,,False,territory,True,2026-09-05T09:26:00Z,False,False,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,200,media,,True,https://aktanysh-rt.ru/news/v-respublike/v-tatarstane-po-nacproektu-obnovili-18-svetoforov-za-1257-mln-rublei,reported,mo-92605000,В Татарстане завершили обновление 18 светофоров,useful,87,,
,ready,low,1,1,evt_db6947ed349b0c2c8476fc8d,2026-09-05T19:31:47Z,,,,False,territory,True,2026-09-05T09:15:02Z,False,False,https://t.me/zainsknews/61054,200,media,,True,https://t.me/zainsknews/61054,resolved,mo-92627000,В Кармановском сельском клубе открылась выставка творчества трёх поколений,useful,87,,
,needs_review,low,1,1,evt_5391791c57f34709aa13f15e,2026-09-05T19:31:58Z,,,,False,territory,False,2026-09-05T09:00:00Z,False,False,https://biektaw.ru/news/v-respublike/v-tatarstane-za-nedeliu-zafiksirovano-snizenie-cen-na-miaso,200,media,,True,https://biektaw.ru/news/v-respublike/v-tatarstane-za-nedeliu-zafiksirovano-snizenie-cen-na-miaso,unknown,mo-92622000,В Татарстане за неделю зафиксировано снижение цен на мясо,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_b403c1490c3746d8ab2c3170,2026-09-05T19:31:53Z,,,,False,territory,False,2026-09-05T08:44:11Z,False,False,https://t.me/chelnytv/46180,200,media,,True,https://t.me/chelnytv/46180,reported,mo-92730000,В Челнах загорелся термальный комплекс на Гэсе,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_b73e47c0122cb848db796757,2026-09-05T19:32:02Z,,,,False,territory,False,2026-09-05T08:34:00Z,False,False,https://menzela.ru/news/tema-dnya/oxotniki-menzelinskogo-raiona-otkryli-sezon-dobyci-pernatoi-dici,200,media,,True,https://menzela.ru/news/tema-dnya/oxotniki-menzelinskogo-raiona-otkryli-sezon-dobyci-pernatoi-dici,resolved,mo-92640000,Охотники Мензелинского района открыли сезон добычи пернатой дичи,context,59,not_editorially_useful,
Нижнекамск,needs_review,low,1,1,evt_97628bd310ae1f23419e9cf9,2026-09-05T19:31:49Z,55.6412879,,51.8160376,False,settlement,False,2026-09-05T08:30:07Z,False,False,https://t.me/ntr24ru/45271,200,media,,True,https://t.me/ntr24ru/45271,unknown,mo-92644101,В Нижнекамске прокуратура выявила незаконную выдачу потребительских займов под видом комиссионной торговли.,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_a5c682a887385e5cb3da0ac2,2026-09-05T19:32:00Z,,,,False,territory,False,2026-09-05T08:16:00Z,False,False,https://mamadysh-rt.ru/news/obshchestvo/na-obnovlenie-18-svetoforov-v-tatarstane-napravili-1257-mln-rublei,200,media,,True,https://mamadysh-rt.ru/news/obshchestvo/na-obnovlenie-18-svetoforov-v-tatarstane-napravili-1257-mln-rublei,reported,mo-92638000,"На обновление 18 светофоров в Татарстане направили 125,7 млн рублей",context,16,not_editorially_useful,
,needs_review,medium,1,3,evt_e37fab2a119976cef585f6f6,2026-09-05T19:43:58Z,,,,False,territory,False,2026-09-05T08:12:32Z,False,False,https://t.me/chelny_news1/48660,200,media,,True,https://t.me/chelny_news1/48660,reported,mo-92730000,Задымление в термальном комплексе Cleversport в Набережных Челнах,context,30,not_editorially_useful,
,needs_review,low,1,1,evt_9838acc49654651c0d4f69de,2026-09-05T19:32:04Z,,,,False,territory,False,2026-09-05T08:07:00Z,False,False,https://chelny-izvest.ru/news/proisshestviya/pozarnye-nazvali-istocnik-dyma-v-termalnom-komplekse-cleversport,200,media,,True,https://chelny-izvest.ru/news/proisshestviya/pozarnye-nazvali-istocnik-dyma-v-termalnom-komplekse-cleversport,reported,mo-92730000,Открытое горение удалось ликвидировать уже в 9:30.,context,46,not_editorially_useful,
,ready,low,1,1,evt_1e4836dd21845d6acfa099c7,2026-09-05T19:31:48Z,,,,False,territory,True,2026-09-05T08:00:26Z,False,False,https://t.me/novosti_mamadysha/63918,200,media,,True,https://t.me/novosti_mamadysha/63918,unknown,mo-92638000,В Мамадышском районе закупочная цена на молоко у частных хозяйств выросла до 27 рублей за литр,useful,87,,
Качелино,ready,medium,1,3,evt_292ea7cc354fd7ac13cbca66,2026-09-05T19:44:26Z,56.0584119,,49.8120355,False,settlement,True,2026-09-05T07:25:06Z,False,False,https://t.me/arskmedia/27614,200,media,,True,https://t.me/arskmedia/27614,in_progress,mo-92612422,В Кәче строят новый мост через Казансу,useful,87,,
,needs_review,low,1,1,evt_f91459dac2a3c6d016d66afe,2026-09-05T19:45:01Z,,,,False,territory,False,2026-09-05T07:15:00Z,False,False,https://nashcheremshan.ru/news/respublikada/tatarstanda-ilkulam-proekt-buenca-svetoforlarny-modernizaciialau-eslare-togallande,200,media,,True,https://nashcheremshan.ru/news/respublikada/tatarstanda-ilkulam-proekt-buenca-svetoforlarny-modernizaciialau-eslare-togallande,reported,mo-92658000,Татарстанда илкүләм проект буенча светофорларны модернизацияләү эшләре төгәлләнде,context,46,not_editorially_useful,
,needs_review,medium,1,1,evt_3dc545dcf61acbf9831108a6,2026-09-05T19:45:13Z,,,,False,territory,False,2026-09-05T07:12:00Z,False,False,https://tulachi.ru/news/v-respublike/kazanda-strafstoiankaga-50-elektr-samokaty-ibargannar,200,media,,True,https://tulachi.ru/news/v-respublike/kazanda-strafstoiankaga-50-elektr-samokaty-ibargannar,reported,mo-92656000,В Казани на штрафстоянку отправили 50 электросамокатов,context,0,not_editorially_useful,
,ready,medium,1,2,evt_b4866ccec950175137a594ef,2026-09-05T19:45:42Z,,,,False,territory,True,2026-09-05T07:10:00Z,False,False,https://tulachi.ru/news/v-respublike/kazanda-iana-torak-kompleksy-barlykka-kilacak,200,media,,True,https://tulachi.ru/news/v-respublike/kazanda-iana-torak-kompleksy-barlykka-kilacak,in_progress,mo-92701000,Казанда яңа торак комплекс төзеләчәк,useful,89,,
,needs_review,low,1,1,evt_1c7a10fcf8427a298a69fbb8,2026-09-05T19:32:05Z,,,,False,territory,False,2026-09-05T06:59:01Z,False,False,https://t.me/kzn_official/23603,200,official,,True,https://t.me/kzn_official/23603,unknown,mo-92701000,Лучшее время для помощи — любое время ❤️,context,20,not_editorially_useful,
,ready,medium,1,1,evt_b421a41eec7df8ff97a87196,2026-09-05T19:46:33Z,,,,False,territory,True,2026-09-05T06:44:00Z,False,False,https://arskmedia.ru/news/rayon-yaalyklary/kaceda-kazansu-asa-iana-kuper-tozela,200,media,,True,https://arskmedia.ru/news/rayon-yaalyklary/kaceda-kazansu-asa-iana-kuper-tozela,reported,mo-92612000,В Кәче строится новый мост через Казансу,useful,87,,
,ready,medium,1,2,evt_9e3a7470d1e2524be7aeb860,2026-09-05T19:47:16Z,,,,False,territory,True,2026-09-05T06:32:12Z,False,False,https://t.me/chelny_news1/48658,200,media,,True,https://t.me/chelny_news1/48658,reported,mo-92730000,В Челнах установили шесть «умных» светофоров,useful,87,,
,needs_review,medium,1,2,evt_8aaf32fa4fdb4a29bda22c80,2026-09-05T19:47:56Z,,,,False,territory,False,2026-09-05T06:10:12Z,False,False,https://t.me/TulInformm/35582,200,media,,True,https://t.me/TulInformm/35582,unknown,mo-92656000,В Тюлячинском районе попросили привести в порядок прилегающие и придомовые территории,context,0,not_editorially_useful,
,needs_review,low,1,1,evt_fa48242debf8638f75cc0af9,2026-09-05T19:32:02Z,,,,False,territory,False,2026-09-05T06:07:00Z,False,False,https://pestrecy-rt.ru/news/v-respublike/v-tatarstane-modernizirovali-18-svetoforov-v-ramkax-nacproekta-infrastruktura-dlia-zizni,200,media,,True,https://pestrecy-rt.ru/news/v-respublike/v-tatarstane-modernizirovali-18-svetoforov-v-ramkax-nacproekta-infrastruktura-dlia-zizni,unknown,mo-92648000,В Татарстане модернизировали 18 светофоров в рамках нацпроекта «Инфраструктура для жизни»,context,67,not_editorially_useful,
,needs_review,low,1,1,evt_d9fc5c715b8409738579ffee,2026-09-05T19:31:48Z,,,,False,territory,False,2026-09-05T06:04:01Z,False,False,https://t.me/volzhskie/36101,200,media,,True,https://t.me/volzhskie/36101,reported,mo-92630151,"В конце 90-х перешла в бухгалтерию Гостелерадио Татарстана, а в начале 2000-х устроилась работать в Республиканскую клиническую больницу (РКБ), где трудилась до",context,36,not_editorially_useful,
Казань,needs_review,medium,2,2,evt_aa0eb6c02e6bab9e92493735,2026-09-05T19:50:52Z,55.7946485,,49.1115022,False,settlement,False,2026-09-05T06:02:44Z,False,False,https://t.me/tatmediaofficial/158579,200,media,,True,https://t.me/tatmediaofficial/158579,resolved,mo-92701000,В Татарстане построен современный учебно-тренировочный полигон для пожарных и спасателей,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_c1b8295b513a3903828dbb84,2026-09-05T19:31:53Z,,,,False,territory,False,2026-09-05T05:00:00Z,False,False,https://agryz-rt.ru/news/pecatnaia-versiia/marat-axmetov-ocenil-xod-uborocnyx-rabot-i-stroitelstvo-molocnogo-kompleksa-v-agryzskom-raione,200,media,,True,https://agryz-rt.ru/news/pecatnaia-versiia/marat-axmetov-ocenil-xod-uborocnyx-rabot-i-stroitelstvo-molocnogo-kompleksa-v-agryzskom-raione,planned,mo-92601101,Марат Ахметов оценил ход уборочных работ и строительство молочного комплекса в Агрызском районе,useful,87,open_state_text_looks_finished,
,needs_review,low,1,1,evt_f182b9f33e503bb5eacc36da,2026-09-05T19:32:00Z,,,,False,territory,False,2026-09-05T05:00:00Z,False,False,https://mamadysh-rt.ru/news/dorozhnyy-patrul/voditelia-infiniti-iz-mamadysskogo-raiona-lisili-prav-za-pianuiu-ezdu,200,media,,True,https://mamadysh-rt.ru/news/dorozhnyy-patrul/voditelia-infiniti-iz-mamadysskogo-raiona-lisili-prav-za-pianuiu-ezdu,unknown,mo-92638000,Водителя Infiniti из Мамадышского района лишили прав за пьяную езду,context,20,not_editorially_useful,
,needs_review,low,1,1,evt_9c2c12880d3caf9dc013b34a,2026-09-05T19:31:52Z,,,,False,territory,False,2026-09-05T04:36:51Z,False,False,https://t.me/chelny_news1/48656,200,media,,True,https://t.me/chelny_news1/48656,unknown,mo-92730000,Экс-министр связи России стал фигурантом дела о миллиардной пирамиде Finiko,context,36,not_editorially_useful,
"Малая Красная улица, 7",ready,low,2,2,evt_26d996455737b4cfc729cda3,2026-09-05T19:31:42Z,55.79839135,,49.12806471655345,True,building,True,2026-09-05,False,True,,,utility,URLError,False,https://www.kznvodokanal.ru/accident#water-319f634f6436e5d012f2a307,in_progress,mo-92701000,"Отключение водоснабжения: Вахитовский, МАЛАЯ КРАСНАЯ, 7",useful,97,,source_unreachable_at_audit
"проспект Ямашева, 28",ready,low,1,1,evt_ce2b6ee188bad4052c30fc10,2026-09-05T19:31:42Z,55.82772165,,49.09544985263713,True,building,True,2026-09-04T21:00:00Z,False,True,,,utility,URLError,False,https://www.kznvodokanal.ru/accident#water-7bd706fc536fae562d0d9a0e,in_progress,mo-92701000,"Отключение водоснабжения: Ново-Савиновский, ЯМАШЕВА ПРОСПЕКТ, 28",useful,97,,source_unreachable_at_audit
,ready,medium,1,2,evt_d160180518fe3b69331ce1e6,2026-09-05T19:49:41Z,,,,False,territory,True,2026-09-04T19:06:55Z,False,False,https://t.me/arskmedia/27610,200,media,,True,https://t.me/arskmedia/27610,reported,mo-92612151,В Арском районе началось строительство сотой мечети,useful,62,,
,needs_review,low,1,1,evt_2052b8a40420adc411cfe76e,2026-09-05T19:31:58Z,,,,False,territory,False,2026-09-04T19:00:00Z,False,False,https://biektaw.ru/news/selskoe-hozyaystvo/tatarstan-zanial-vtoroe-mesto-v-rossii-po-cislu-fermerskix-ostrovkov,200,media,,True,https://biektaw.ru/news/selskoe-hozyaystvo/tatarstan-zanial-vtoroe-mesto-v-rossii-po-cislu-fermerskix-ostrovkov,resolved,mo-92622000,"По состоянию на 2026 год в республике работают шесть таких площадок с продукцией местных производителей, причем три из них открылись в текущем году.",context,59,not_editorially_useful,
